id,community,label
599810029,RANDOM,user
451848106,RANDOM,user
614314786,RANDOM,user
296195370,RANDOM,user
655301603,RANDOM,user
522585350,RANDOM,user
416696723,RANDOM,user
471563802,RANDOM,user
600344967,RANDOM,user
593413305,RANDOM,user
364713379,RANDOM,user
633286126,RANDOM,user
287406584,RANDOM,user
39353279,RANDOM,user
34330402,RANDOM,user
247138509,RANDOM,user
512188399,RANDOM,user
517740563,RANDOM,user
137909341,RANDOM,user
220335063,RANDOM,user
623337855,RANDOM,user
320665155,RANDOM,user
325040567,RANDOM,user
425157244,RANDOM,user
413048333,RANDOM,user
549811220,RANDOM,user
4065651,RANDOM,user
600101786,RANDOM,user
554390483,RANDOM,user
34487022,RANDOM,user
623000093,RANDOM,user
435824777,RANDOM,user
452219495,RANDOM,user
364959396,RANDOM,user
94496492,RANDOM,user
305123049,RANDOM,user
17655058,RANDOM,user
397334603,RANDOM,user
476135589,RANDOM,user
544852292,RANDOM,user
312091314,RANDOM,user
397691578,RANDOM,user
424315502,RANDOM,user
366527377,RANDOM,user
150423132,RANDOM,user
396577758,RANDOM,user
523679476,RANDOM,user
248967422,RANDOM,user
430575838,RANDOM,user
393779403,RANDOM,user
375397880,RANDOM,user
214463787,RANDOM,user
668189271,RANDOM,user
207068309,RANDOM,user
342166027,RANDOM,user
87425439,RANDOM,user
507708793,RANDOM,user
31267783,RANDOM,user
114307034,RANDOM,user
28586018,RANDOM,user
605479009,RANDOM,user
9477512,RANDOM,user
55691018,RANDOM,user
656132994,RANDOM,user
493898442,RANDOM,user
663310366,RANDOM,user
125122677,RANDOM,user
212049839,RANDOM,user
364710709,RANDOM,user
180549705,RANDOM,user
270759670,RANDOM,user
608781651,RANDOM,user
81087299,RANDOM,user
360907703,RANDOM,user
617642084,RANDOM,user
231163056,RANDOM,user
377733925,RANDOM,user
187124822,RANDOM,user
505075941,RANDOM,user
365066196,RANDOM,user
233349167,RANDOM,user
657636723,RANDOM,user
211237519,RANDOM,user
56249013,RANDOM,user
527697870,RANDOM,user
582697894,RANDOM,user
237580800,RANDOM,user
198174007,RANDOM,user
275504163,RANDOM,user
600704010,RANDOM,user
194682369,RANDOM,user
243929638,RANDOM,user
665079352,RANDOM,user
174685891,RANDOM,user
666143158,RANDOM,user
455706308,RANDOM,user
19305900,RANDOM,user
129328563,RANDOM,user
421671719,RANDOM,user
638688737,RANDOM,user
128870516,RANDOM,user
244863813,RANDOM,user
178337877,RANDOM,user
290369692,RANDOM,user
637231599,RANDOM,user
436625058,RANDOM,user
316864025,RANDOM,user
445941849,RANDOM,user
380374707,RANDOM,user
448583318,RANDOM,user
617436235,RANDOM,user
290614539,RANDOM,user
329607745,RANDOM,user
515629528,RANDOM,user
386770232,RANDOM,user
537095111,RANDOM,user
549071583,RANDOM,user
464290642,RANDOM,user
424363646,RANDOM,user
219206281,RANDOM,user
331030154,RANDOM,user
189799905,RANDOM,user
302357466,RANDOM,user
4194738,RANDOM,user
195749130,RANDOM,user
402305974,RANDOM,user
234399851,RANDOM,user
274273568,RANDOM,user
250194893,RANDOM,user
507564970,RANDOM,user
145661736,RANDOM,user
537452652,RANDOM,user
387435949,RANDOM,user
231285328,RANDOM,user
294304869,RANDOM,user
367281464,RANDOM,user
490663361,RANDOM,user
443121676,RANDOM,user
521284666,RANDOM,user
36360515,RANDOM,user
215150800,RANDOM,user
452130401,RANDOM,user
21226845,RANDOM,user
655190148,RANDOM,user
379580230,RANDOM,user
376816406,RANDOM,user
512742188,RANDOM,user
514665953,RANDOM,user
482473397,RANDOM,user
664447061,RANDOM,user
570830919,RANDOM,user
626734119,RANDOM,user
524386778,RANDOM,user
391700860,RANDOM,user
402044706,RANDOM,user
470604727,RANDOM,user
489737762,RANDOM,user
216741440,RANDOM,user
514161218,RANDOM,user
363301234,RANDOM,user
398746345,RANDOM,user
285255472,RANDOM,user
195282291,RANDOM,user
243187197,RANDOM,user
270036902,RANDOM,user
588783715,RANDOM,user
347637888,RANDOM,user
471098027,RANDOM,user
350485368,RANDOM,user
573793091,RANDOM,user
591208063,RANDOM,user
465172535,RANDOM,user
302216283,RANDOM,user
535629953,RANDOM,user
433287474,RANDOM,user
630911139,RANDOM,user
352199275,RANDOM,user
442285897,RANDOM,user
212096431,RANDOM,user
53818375,RANDOM,user
575211248,RANDOM,user
481969715,RANDOM,user
555151677,RANDOM,user
90251327,RANDOM,user
144613798,RANDOM,user
379873314,RANDOM,user
167851543,RANDOM,user
519946466,RANDOM,user
98980887,RANDOM,user
437504751,RANDOM,user
588412822,RANDOM,user
250350598,RANDOM,user
644575789,RANDOM,user
432007287,RANDOM,user
3979456,RANDOM,user
452180124,RANDOM,user
246896062,RANDOM,user
539091322,RANDOM,user
618155259,RANDOM,user
245300988,RANDOM,user
34807831,RANDOM,user
359359778,RANDOM,user
468116480,RANDOM,user
622386860,RANDOM,user
54956805,RANDOM,user
643593028,RANDOM,user
277341431,RANDOM,user
985230,RANDOM,user
340184607,RANDOM,user
72587074,RANDOM,user
430451294,RANDOM,user
536280478,RANDOM,user
222759439,RANDOM,user
252576006,RANDOM,user
265601682,RANDOM,user
93576999,RANDOM,user
340759097,RANDOM,user
55284592,RANDOM,user
42106068,RANDOM,user
579167759,RANDOM,user
345438932,RANDOM,user
612368691,RANDOM,user
402052926,RANDOM,user
458246584,RANDOM,user
493038110,RANDOM,user
456436103,RANDOM,user
607510275,RANDOM,user
658802244,RANDOM,user
134477485,RANDOM,user
602177680,RANDOM,user
82737441,RANDOM,user
438987780,RANDOM,user
519772034,RANDOM,user
96807120,RANDOM,user
171159527,RANDOM,user
60157905,RANDOM,user
230767095,RANDOM,user
503209614,RANDOM,user
523750153,RANDOM,user
646218097,RANDOM,user
200342025,RANDOM,user
58249930,RANDOM,user
125152951,RANDOM,user
281415811,RANDOM,user
318342519,RANDOM,user
253225515,RANDOM,user
553094716,RANDOM,user
82386393,RANDOM,user
391722163,RANDOM,user
657177780,RANDOM,user
645275505,RANDOM,user
617255607,RANDOM,user
194399334,RANDOM,user
298693036,RANDOM,user
415253964,RANDOM,user
368125862,RANDOM,user
497141779,RANDOM,user
527449816,RANDOM,user
140387721,RANDOM,user
401162393,RANDOM,user
234186937,RANDOM,user
494326323,RANDOM,user
236943223,RANDOM,user
480828694,RANDOM,user
666003373,RANDOM,user
93189216,RANDOM,user
12148274,RANDOM,user
436795805,RANDOM,user
384290870,RANDOM,user
70646811,RANDOM,user
465718137,RANDOM,user
605427815,RANDOM,user
550026463,RANDOM,user
628004402,RANDOM,user
142895857,RANDOM,user
611642361,RANDOM,user
154922736,RANDOM,user
253259824,RANDOM,user
181056826,RANDOM,user
189811008,RANDOM,user
632372560,RANDOM,user
131603497,RANDOM,user
350181277,RANDOM,user
344780243,RANDOM,user
394493042,RANDOM,user
637339073,RANDOM,user
527805886,RANDOM,user
109124428,RANDOM,user
206959132,RANDOM,user
340097049,RANDOM,user
322581317,RANDOM,user
380157264,RANDOM,user
401573174,RANDOM,user
105348979,RANDOM,user
558868925,RANDOM,user
615580680,RANDOM,user
56127397,RANDOM,user
142748761,RANDOM,user
281301208,RANDOM,user
616333888,RANDOM,user
399776568,RANDOM,user
406850197,RANDOM,user
355836445,RANDOM,user
540340746,RANDOM,user
484090954,RANDOM,user
400531226,RANDOM,user
398168497,RANDOM,user
308662361,RANDOM,user
486239827,RANDOM,user
283335120,RANDOM,user
123573625,RANDOM,user
50580175,RANDOM,user
503766071,RANDOM,user
632490886,RANDOM,user
311599136,RANDOM,user
416786688,RANDOM,user
198437950,RANDOM,user
143836423,RANDOM,user
240966827,RANDOM,user
87788888,RANDOM,user
138129730,RANDOM,user
515974045,RANDOM,user
481121339,RANDOM,user
381362615,RANDOM,user
411630202,RANDOM,user
334986952,RANDOM,user
285036013,RANDOM,user
416949680,RANDOM,user
215406496,RANDOM,user
438442471,RANDOM,user
280955843,RANDOM,user
302311289,RANDOM,user
211087086,RANDOM,user
402175744,RANDOM,user
531533876,RANDOM,user
349989950,RANDOM,user
468963187,RANDOM,user
561728731,RANDOM,user
261740747,RANDOM,user
215487712,RANDOM,user
71400406,RANDOM,user
255578047,RANDOM,user
505520021,RANDOM,user
353100162,RANDOM,user
104226878,RANDOM,user
296484792,RANDOM,user
584093572,RANDOM,user
155159654,RANDOM,user
341940614,RANDOM,user
502274947,RANDOM,user
364728204,RANDOM,user
592802909,RANDOM,user
242828328,RANDOM,user
59439852,RANDOM,user
650476184,RANDOM,user
637969904,RANDOM,user
87590673,RANDOM,user
148348903,RANDOM,user
175713936,RANDOM,user
591037361,RANDOM,user
297382926,RANDOM,user
215409553,RANDOM,user
379413429,RANDOM,user
378168018,RANDOM,user
309888122,RANDOM,user
380216202,RANDOM,user
78677965,RANDOM,user
233044243,RANDOM,user
63719950,RANDOM,user
250371098,RANDOM,user
632868881,RANDOM,user
411328200,RANDOM,user
616195993,RANDOM,user
167623674,RANDOM,user
164633457,RANDOM,user
643776980,RANDOM,user
401464030,RANDOM,user
413355386,RANDOM,user
573746492,RANDOM,user
40185385,RANDOM,user
468733281,RANDOM,user
490953045,RANDOM,user
226682512,RANDOM,user
30905472,RANDOM,user
250072551,RANDOM,user
321212389,RANDOM,user
273975943,RANDOM,user
231283072,RANDOM,user
459674142,RANDOM,user
624152519,RANDOM,user
356373748,RANDOM,user
628289716,RANDOM,user
529149895,RANDOM,user
533157239,RANDOM,user
256886792,RANDOM,user
514333993,RANDOM,user
622706594,RANDOM,user
558580103,RANDOM,user
502907595,RANDOM,user
104010660,RANDOM,user
542424284,RANDOM,user
67053019,RANDOM,user
446996997,RANDOM,user
103228805,RANDOM,user
555453848,RANDOM,user
174748635,RANDOM,user
526570892,RANDOM,user
280577630,RANDOM,user
232283365,RANDOM,user
166985006,RANDOM,user
119514551,RANDOM,user
329877100,RANDOM,user
268611784,RANDOM,user
452424489,RANDOM,user
607291509,RANDOM,user
550705919,RANDOM,user
218854280,RANDOM,user
269034938,RANDOM,user
213329387,RANDOM,user
640385781,RANDOM,user
525985032,RANDOM,user
376785066,RANDOM,user
592549527,RANDOM,user
363901240,RANDOM,user
377832797,RANDOM,user
391839426,RANDOM,user
611029231,RANDOM,user
411276848,RANDOM,user
641318192,RANDOM,user
475718448,RANDOM,user
67341500,RANDOM,user
605561434,RANDOM,user
546661085,RANDOM,user
385222099,RANDOM,user
432243304,RANDOM,user
400235632,RANDOM,user
346758458,RANDOM,user
237005161,RANDOM,user
388966686,RANDOM,user
289010350,RANDOM,user
514864325,RANDOM,user
31936620,RANDOM,user
459692689,RANDOM,user
434966520,RANDOM,user
449718899,RANDOM,user
69060988,RANDOM,user
468488171,RANDOM,user
409799053,RANDOM,user
581810554,RANDOM,user
332699738,RANDOM,user
594685606,RANDOM,user
395612818,RANDOM,user
473475398,RANDOM,user
178613730,RANDOM,user
208663398,RANDOM,user
395635756,RANDOM,user
123919641,RANDOM,user
433981210,RANDOM,user
402173840,RANDOM,user
502318126,RANDOM,user
522352369,RANDOM,user
241306482,RANDOM,user
422944190,RANDOM,user
339176281,RANDOM,user
541228180,RANDOM,user
628659549,RANDOM,user
381986004,RANDOM,user
538924118,RANDOM,user
247556853,RANDOM,user
662850862,RANDOM,user
375658434,RANDOM,user
193842898,RANDOM,user
36412894,RANDOM,user
235089775,RANDOM,user
564546925,RANDOM,user
664745180,RANDOM,user
78396170,RANDOM,user
246356465,RANDOM,user
266146745,RANDOM,user
214953623,RANDOM,user
496214707,RANDOM,user
547124500,RANDOM,user
663577235,RANDOM,user
501933606,RANDOM,user
492228451,RANDOM,user
562414864,RANDOM,user
384481730,RANDOM,user
257338286,RANDOM,user
609106724,RANDOM,user
266749204,RANDOM,user
135146093,RANDOM,user
130853613,RANDOM,user
184183898,RANDOM,user
453882201,RANDOM,user
166206776,RANDOM,user
304442431,RANDOM,user
193839296,RANDOM,user
582007827,RANDOM,user
137141629,RANDOM,user
87542558,RANDOM,user
461267982,RANDOM,user
534075778,RANDOM,user
608583932,RANDOM,user
462191726,RANDOM,user
618739924,RANDOM,user
388124189,RANDOM,user
286834751,RANDOM,user
594912756,RANDOM,user
282187448,RANDOM,user
1650169,RANDOM,user
101776524,RANDOM,user
532056064,RANDOM,user
229576168,RANDOM,user
539888324,RANDOM,user
427855015,RANDOM,user
274123028,RANDOM,user
440601554,RANDOM,user
574945917,RANDOM,user
529488461,RANDOM,user
258751148,RANDOM,user
588095104,RANDOM,user
406854853,RANDOM,user
2162588,RANDOM,user
307868613,RANDOM,user
426243586,RANDOM,user
127770084,RANDOM,user
626784334,RANDOM,user
642469838,RANDOM,user
453630511,RANDOM,user
308228991,RANDOM,user
170234990,RANDOM,user
617745014,RANDOM,user
81773110,RANDOM,user
123100353,RANDOM,user
299673682,RANDOM,user
548081161,RANDOM,user
339349222,RANDOM,user
175402163,RANDOM,user
465304225,RANDOM,user
205263025,RANDOM,user
602382168,RANDOM,user
84133665,RANDOM,user
96277659,RANDOM,user
276068368,RANDOM,user
599833107,RANDOM,user
205095138,RANDOM,user
628610456,RANDOM,user
1465143,RANDOM,user
639128879,RANDOM,user
268533125,RANDOM,user
214042495,RANDOM,user
566578032,RANDOM,user
410791802,RANDOM,user
582163652,RANDOM,user
403240973,RANDOM,user
663083912,RANDOM,user
538757242,RANDOM,user
462072487,RANDOM,user
568112482,RANDOM,user
121827513,RANDOM,user
230127492,RANDOM,user
431560082,RANDOM,user
633950334,RANDOM,user
450069762,RANDOM,user
145103144,RANDOM,user
515991682,RANDOM,user
160234464,RANDOM,user
395265943,RANDOM,user
154423959,RANDOM,user
520010842,RANDOM,user
500309888,RANDOM,user
277750462,RANDOM,user
547555048,RANDOM,user
188584000,RANDOM,user
241470925,RANDOM,user
266581686,RANDOM,user
390571811,RANDOM,user
554039917,RANDOM,user
485045157,RANDOM,user
104582811,RANDOM,user
465227958,RANDOM,user
590032079,RANDOM,user
588100836,RANDOM,user
1894399,RANDOM,user
583048143,RANDOM,user
148395341,RANDOM,user
370526168,RANDOM,user
29646745,RANDOM,user
244911745,RANDOM,user
659549122,RANDOM,user
565612779,RANDOM,user
263496992,RANDOM,user
490450190,RANDOM,user
108600443,RANDOM,user
317793081,RANDOM,user
249448409,RANDOM,user
213560000,RANDOM,user
24223745,RANDOM,user
340756202,RANDOM,user
645787444,RANDOM,user
94252961,RANDOM,user
134538065,RANDOM,user
570123469,RANDOM,user
653201109,RANDOM,user
371332578,RANDOM,user
327950581,RANDOM,user
488274456,RANDOM,user
248006065,RANDOM,user
520398364,RANDOM,user
69672410,RANDOM,user
132511524,RANDOM,user
658522804,RANDOM,user
89713542,RANDOM,user
352056891,RANDOM,user
138221199,RANDOM,user
653815331,RANDOM,user
219536777,RANDOM,user
328871323,RANDOM,user
549088749,RANDOM,user
382622652,RANDOM,user
383135347,RANDOM,user
135757858,RANDOM,user
214947468,RANDOM,user
288546138,RANDOM,user
548097096,RANDOM,user
596048942,RANDOM,user
625046312,RANDOM,user
344591675,RANDOM,user
419843883,RANDOM,user
464170360,RANDOM,user
89720543,RANDOM,user
56705258,RANDOM,user
511131947,RANDOM,user
234323152,RANDOM,user
129384908,RANDOM,user
164485068,RANDOM,user
293427016,RANDOM,user
209074599,RANDOM,user
668332718,RANDOM,user
488411435,RANDOM,user
92472466,RANDOM,user
301145270,RANDOM,user
388396020,RANDOM,user
550629994,RANDOM,user
286444418,RANDOM,user
293931984,RANDOM,user
268945343,RANDOM,user
165982118,RANDOM,user
625079319,RANDOM,user
511729143,RANDOM,user
88072879,RANDOM,user
229819485,RANDOM,user
205303893,RANDOM,user
268345725,RANDOM,user
313468186,RANDOM,user
278230502,RANDOM,user
8472755,RANDOM,user
415853459,RANDOM,user
210026491,RANDOM,user
478442693,RANDOM,user
368308063,RANDOM,user
250157304,RANDOM,user
451146180,RANDOM,user
542482456,RANDOM,user
301031749,RANDOM,user
134794315,RANDOM,user
35713913,RANDOM,user
85419425,RANDOM,user
380109411,RANDOM,user
630594744,RANDOM,user
230588376,RANDOM,user
449412872,RANDOM,user
78150988,RANDOM,user
654707148,RANDOM,user
298784662,RANDOM,user
516946939,RANDOM,user
426491664,RANDOM,user
613954442,RANDOM,user
180448089,RANDOM,user
141449483,RANDOM,user
168794398,RANDOM,user
610668134,RANDOM,user
390087382,RANDOM,user
105106675,RANDOM,user
542558468,RANDOM,user
487175815,RANDOM,user
446056453,RANDOM,user
388539438,RANDOM,user
161518648,RANDOM,user
326047776,RANDOM,user
387481637,RANDOM,user
165126239,RANDOM,user
536672555,RANDOM,user
168493814,RANDOM,user
33464381,RANDOM,user
511547468,RANDOM,user
177421877,RANDOM,user
173535689,RANDOM,user
251127269,RANDOM,user
189546988,RANDOM,user
271294139,RANDOM,user
55261032,RANDOM,user
325544280,RANDOM,user
113258958,RANDOM,user
619171578,RANDOM,user
586062767,RANDOM,user
405025607,RANDOM,user
99099164,RANDOM,user
210817995,RANDOM,user
225034585,RANDOM,user
617761459,RANDOM,user
608553110,RANDOM,user
60855559,RANDOM,user
426503459,RANDOM,user
349392927,RANDOM,user
372852133,RANDOM,user
524434281,RANDOM,user
630073271,RANDOM,user
227258294,RANDOM,user
35923706,RANDOM,user
121382720,RANDOM,user
592037309,RANDOM,user
191310550,RANDOM,user
584569383,RANDOM,user
482339684,RANDOM,user
495491590,RANDOM,user
76392289,RANDOM,user
327364242,RANDOM,user
187982886,RANDOM,user
255705487,RANDOM,user
334239552,RANDOM,user
307636646,RANDOM,user
300561058,RANDOM,user
549471018,RANDOM,user
528221611,RANDOM,user
451077777,RANDOM,user
500246163,RANDOM,user
654691698,RANDOM,user
262471666,RANDOM,user
245991117,RANDOM,user
652327375,RANDOM,user
590498744,RANDOM,user
243576360,RANDOM,user
218990916,RANDOM,user
561751,RANDOM,user
563512128,RANDOM,user
581843576,RANDOM,user
248339403,RANDOM,user
433046038,RANDOM,user
169560681,RANDOM,user
638613624,RANDOM,user
302279039,RANDOM,user
296898824,RANDOM,user
319474886,RANDOM,user
238621144,RANDOM,user
59169116,RANDOM,user
337884223,RANDOM,user
333440019,RANDOM,user
661336300,RANDOM,user
457150010,RANDOM,user
422419656,RANDOM,user
147554436,RANDOM,user
442882873,RANDOM,user
623359441,RANDOM,user
536992059,RANDOM,user
648799621,RANDOM,user
432265240,RANDOM,user
434672504,RANDOM,user
569860537,RANDOM,user
620115115,RANDOM,user
64546486,RANDOM,user
294824789,RANDOM,user
289354058,RANDOM,user
230705294,RANDOM,user
168156564,RANDOM,user
26214611,RANDOM,user
336300505,RANDOM,user
430318044,RANDOM,user
402392239,RANDOM,user
231831409,RANDOM,user
367141423,RANDOM,user
305868661,RANDOM,user
570033193,RANDOM,user
164578174,RANDOM,user
434826576,RANDOM,user
249046627,RANDOM,user
124226495,RANDOM,user
370489738,RANDOM,user
428733750,RANDOM,user
241003878,RANDOM,user
442314367,RANDOM,user
298922329,RANDOM,user
117028678,RANDOM,user
305323350,RANDOM,user
584155318,RANDOM,user
51815126,RANDOM,user
391893998,RANDOM,user
548330993,RANDOM,user
631847589,RANDOM,user
219966629,RANDOM,user
375769547,RANDOM,user
623855684,RANDOM,user
608242653,RANDOM,user
583809172,RANDOM,user
500372303,RANDOM,user
665146310,RANDOM,user
397289099,RANDOM,user
456461770,RANDOM,user
94448214,RANDOM,user
342724376,RANDOM,user
570180875,RANDOM,user
138718414,RANDOM,user
227557037,RANDOM,user
384324408,RANDOM,user
69205935,RANDOM,user
271098151,RANDOM,user
329546140,RANDOM,user
491910600,RANDOM,user
52566579,RANDOM,user
268809623,RANDOM,user
259870361,RANDOM,user
432088090,RANDOM,user
579645600,RANDOM,user
468534923,RANDOM,user
465608434,RANDOM,user
372618595,RANDOM,user
41637,RANDOM,user
565255310,RANDOM,user
94710291,RANDOM,user
562153430,RANDOM,user
18808320,RANDOM,user
62741547,RANDOM,user
96690315,RANDOM,user
323679776,RANDOM,user
591509698,RANDOM,user
400496734,RANDOM,user
524662039,RANDOM,user
396044626,RANDOM,user
345005422,RANDOM,user
439340091,RANDOM,user
365619701,RANDOM,user
604271174,RANDOM,user
503236136,RANDOM,user
338588092,RANDOM,user
612325654,RANDOM,user
87539320,RANDOM,user
169145324,RANDOM,user
650392142,RANDOM,user
554062949,RANDOM,user
161900338,RANDOM,user
93061557,RANDOM,user
174589856,RANDOM,user
629868146,RANDOM,user
587227104,RANDOM,user
47465747,RANDOM,user
274727344,RANDOM,user
218616452,RANDOM,user
218233912,RANDOM,user
400666967,RANDOM,user
646285217,RANDOM,user
340409187,RANDOM,user
473799263,RANDOM,user
533581547,RANDOM,user
329845812,RANDOM,user
347677605,RANDOM,user
290047989,RANDOM,user
325348151,RANDOM,user
454385537,RANDOM,user
102027651,RANDOM,user
309211926,RANDOM,user
596008320,RANDOM,user
165391778,RANDOM,user
15955581,RANDOM,user
373392235,RANDOM,user
309499676,RANDOM,user
590275005,RANDOM,user
171450738,RANDOM,user
613436718,RANDOM,user
226541722,RANDOM,user
618806439,RANDOM,user
655080359,RANDOM,user
101781237,RANDOM,user
502824669,RANDOM,user
516560373,RANDOM,user
404514391,RANDOM,user
183670644,RANDOM,user
299377464,RANDOM,user
394425947,RANDOM,user
448930783,RANDOM,user
405427798,RANDOM,user
531885324,RANDOM,user
181547916,RANDOM,user
132288293,RANDOM,user
392082186,RANDOM,user
362749990,RANDOM,user
177326796,RANDOM,user
342815521,RANDOM,user
295937317,RANDOM,user
461446302,RANDOM,user
516551388,RANDOM,user
563845472,RANDOM,user
139079850,RANDOM,user
171061257,RANDOM,user
339965373,RANDOM,user
472414712,RANDOM,user
215334393,RANDOM,user
281266646,RANDOM,user
542573790,RANDOM,user
95109924,RANDOM,user
646340881,RANDOM,user
178144606,RANDOM,user
38308389,RANDOM,user
330144595,RANDOM,user
393833666,RANDOM,user
598826870,RANDOM,user
655616100,RANDOM,user
588379049,RANDOM,user
228435720,RANDOM,user
346488139,RANDOM,user
465452912,RANDOM,user
142661590,RANDOM,user
330568042,RANDOM,user
417524747,RANDOM,user
258364708,RANDOM,user
324321411,RANDOM,user
416528636,RANDOM,user
543306375,RANDOM,user
630164923,RANDOM,user
249589558,RANDOM,user
359829672,RANDOM,user
347383166,RANDOM,user
442242612,RANDOM,user
512617521,RANDOM,user
352599098,RANDOM,user
50273320,RANDOM,user
377328809,RANDOM,user
409948223,RANDOM,user
654641349,RANDOM,user
570628370,RANDOM,user
299401228,RANDOM,user
192840966,RANDOM,user
471757639,RANDOM,user
638314636,RANDOM,user
548059894,RANDOM,user
465880074,RANDOM,user
263797772,RANDOM,user
166449963,RANDOM,user
184840893,RANDOM,user
174463285,RANDOM,user
139399031,RANDOM,user
135438818,RANDOM,user
557667595,RANDOM,user
355983340,RANDOM,user
537189355,RANDOM,user
275305742,RANDOM,user
381845270,RANDOM,user
465894615,RANDOM,user
108653473,RANDOM,user
343276369,RANDOM,user
277950786,RANDOM,user
454496541,RANDOM,user
365120693,RANDOM,user
615146485,RANDOM,user
436909840,RANDOM,user
299155307,RANDOM,user
456723978,RANDOM,user
457161153,RANDOM,user
392678477,RANDOM,user
416551101,RANDOM,user
61561065,RANDOM,user
59489750,RANDOM,user
55393283,RANDOM,user
529571006,RANDOM,user
310351646,RANDOM,user
380884854,RANDOM,user
495359537,RANDOM,user
355059311,RANDOM,user
78702200,RANDOM,user
365851847,RANDOM,user
278656171,RANDOM,user
599121399,RANDOM,user
172360460,RANDOM,user
632238560,RANDOM,user
628943842,RANDOM,user
144240405,RANDOM,user
354034141,RANDOM,user
566417998,RANDOM,user
258143157,RANDOM,user
58587770,RANDOM,user
601431028,RANDOM,user
549418312,RANDOM,user
388233405,RANDOM,user
36759837,RANDOM,user
257366770,RANDOM,user
332953278,RANDOM,user
205067521,RANDOM,user
401034594,RANDOM,user
393686073,RANDOM,user
296389987,RANDOM,user
73284988,RANDOM,user
372754266,RANDOM,user
435555000,RANDOM,user
614992643,RANDOM,user
72662711,RANDOM,user
160370635,RANDOM,user
303726952,RANDOM,user
521404664,RANDOM,user
206651512,RANDOM,user
566730848,RANDOM,user
471136545,RANDOM,user
580044991,RANDOM,user
215528940,RANDOM,user
157375624,RANDOM,user
611314660,RANDOM,user
5565889,RANDOM,user
235310666,RANDOM,user
339728335,RANDOM,user
172908511,RANDOM,user
100985029,RANDOM,user
596531666,RANDOM,user
630563091,RANDOM,user
97771982,RANDOM,user
51883157,RANDOM,user
26456949,RANDOM,user
283340889,RANDOM,user
255744334,RANDOM,user
242428653,RANDOM,user
314298965,RANDOM,user
332940164,RANDOM,user
357238490,RANDOM,user
282505616,RANDOM,user
348841011,RANDOM,user
408950361,RANDOM,user
112700800,RANDOM,user
339271817,RANDOM,user
133599701,RANDOM,user
23876716,RANDOM,user
325080953,RANDOM,user
55581953,RANDOM,user
452196687,RANDOM,user
54768806,RANDOM,user
468704178,RANDOM,user
89332204,RANDOM,user
360040454,RANDOM,user
546050890,RANDOM,user
639451705,RANDOM,user
178282598,RANDOM,user
521254327,RANDOM,user
634139840,RANDOM,user
353732120,RANDOM,user
128021550,RANDOM,user
245429114,RANDOM,user
377697990,RANDOM,user
407347663,RANDOM,user
567870098,RANDOM,user
560911930,RANDOM,user
547631233,RANDOM,user
588150780,RANDOM,user
8287012,RANDOM,user
455754755,RANDOM,user
153381160,RANDOM,user
336606277,RANDOM,user
253106012,RANDOM,user
563546889,RANDOM,user
318479996,RANDOM,user
343874793,RANDOM,user
447474357,RANDOM,user
108855713,RANDOM,user
609410002,RANDOM,user
418777381,RANDOM,user
8160943,RANDOM,user
357000797,RANDOM,user
384017617,RANDOM,user
391809053,RANDOM,user
81414546,RANDOM,user
554179452,RANDOM,user
626885538,RANDOM,user
353827937,RANDOM,user
646770705,RANDOM,user
505812768,RANDOM,user
426446921,RANDOM,user
359294761,RANDOM,user
435132831,RANDOM,user
463309548,RANDOM,user
613836948,RANDOM,user
582661235,RANDOM,user
603885170,RANDOM,user
510838312,RANDOM,user
603473208,RANDOM,user
385580250,RANDOM,user
226481599,RANDOM,user
242133597,RANDOM,user
524822611,RANDOM,user
294406196,RANDOM,user
147580598,RANDOM,user
630790201,RANDOM,user
524728247,RANDOM,user
430560870,RANDOM,user
451951917,RANDOM,user
229583320,RANDOM,user
199657162,RANDOM,user
461476548,RANDOM,user
368624425,RANDOM,user
202390173,RANDOM,user
505497260,RANDOM,user
74336158,RANDOM,user
434649136,RANDOM,user
52294368,RANDOM,user
64663494,RANDOM,user
159512238,RANDOM,user
359232394,RANDOM,user
473136337,RANDOM,user
93852721,RANDOM,user
146120154,RANDOM,user
224529351,RANDOM,user
243156524,RANDOM,user
306802101,RANDOM,user
396006623,RANDOM,user
586358680,RANDOM,user
437844263,RANDOM,user
85167709,RANDOM,user
556107947,RANDOM,user
229313581,RANDOM,user
480140078,RANDOM,user
200987900,RANDOM,user
329504597,RANDOM,user
325799598,RANDOM,user
75507407,RANDOM,user
623056995,RANDOM,user
364733303,RANDOM,user
357168398,RANDOM,user
272436650,RANDOM,user
461387254,RANDOM,user
613608168,RANDOM,user
80284365,RANDOM,user
381299180,RANDOM,user
492749330,RANDOM,user
457588995,RANDOM,user
11061569,RANDOM,user
232674415,RANDOM,user
662694037,RANDOM,user
553367781,RANDOM,user
318534328,RANDOM,user
380176360,RANDOM,user
452344947,RANDOM,user
78714678,RANDOM,user
399007856,RANDOM,user
351016209,RANDOM,user
147143943,RANDOM,user
526009785,RANDOM,user
335430355,RANDOM,user
155329412,RANDOM,user
463047035,RANDOM,user
465109680,RANDOM,user
145740602,RANDOM,user
251911883,RANDOM,user
163152195,RANDOM,user
120989797,RANDOM,user
496045457,RANDOM,user
323770404,RANDOM,user
160323345,RANDOM,user
362334635,RANDOM,user
368740536,RANDOM,user
591322696,RANDOM,user
171151538,RANDOM,user
409601634,RANDOM,user
